"グループ名","名字","名前","名字読み","名前読み","TwitterID","TwitterName","フォロワー数","ツイート数","認証","非公開","id","Twitterプロフィール","ツイート履歴"
"グランダルメ","岡田","ここな","おかだ","ここな","grandearmee_29","岡田ここな 【グランダルメ】","332","360","","","1471800768315686914","GrandeArmee 【パフォーマンスユニット】 ⠀ ⠀ ⠀ ⠀⠀ ⠀2003.1129(18) ♡ @f_pro1989 #グランダルメ 赤色担当❤️好き嫌い無いです︎︎ᕷ ※アカウントは事務所管理となっています。",""
"グランダルメ","藤田","芽愛","ふじた","めい","grandearmee_mei","藤田 芽愛【グランダルメ】","165","13","","","1542747182268239872","Grande Armée【パフォーマンスユニット】@f_pro1989 #グランダルメ 新メンバー #藤田芽愛 (ふじためい) 紫色担当（18）💜 7月16日デビューライブ！！ ！！　T163 B89 W60 H89 /特技 ダンス 歌 ピアノ 洋裁🎶  /趣味 コスプレ ファッション メイク 料理🫶",""
"くるーず〜CRUiSE!","殿川","遥加","とのかわ","はるか","spharu_cruise","🍳殿川遥加🦔くるーず⚓CRUiSE!","7365","17879","","","170954716","黄色の狙撃手￤20歳￤わーすたさんのみりちゃんが大好きです🍳￤アニメ￤凛ちゃん￤タピオカ￤⚓くるーず公式Twitter→@CRUiSEgotosea￤⚓️くるーず公式ブログ→https://t.co/qJf2iWKSMW￤⚓くるーず公式HP→https://t.co/F6tr21hasA ロードモバイル公式アンバサダー",""
"くるーず〜CRUiSE!","赤星","那奈","あかほし","なな","ippaiaru7","赤星那奈 くるーず⚓︎CRUiSE!","4632","16774","","","2982868286","2002.10.7 あかほしなな(19) 赤色担当 たべることがすき @CRUiSEgotosea 通信士👶🏻🍎🤍",""
"くるーず〜CRUiSE!","青井","海優","あおい","みゆう","Sea_u_Blue","青井海優Miyu Aoi🦈くるーず⚓︎CRUiSE!","3511","12534","","","3292468428","私と居る時はあなたの好きな自分で居てほしい #くるーず 最高の思い出残すよ！！！！@CRUiSEgotosea サブスク音楽配信中！https://t.co/uDPG4tBIfC",""
"クレイビット","","むく","","むく","mukuhk","むく","338","3109","","","1107166184519000064","🇭🇰 🤖ElectroSwing系アイドルグループ 🤖『クレイビット』所属🤖 マイペースのむく⚜️いつが死んでもおかしくない人生後悔しないように、やりたいこと全部やって行く",""
"クレイビット","","にゃん","","にゃん","nyaao_craveit","にゃお🦄💜@クレイビット","2348","5042","","","1277199791655534593","",""
"クレイビット","八汐","風歌","やしお","ふうか","fuukaGaGaGa","八汐風歌","449","1844","","","1303549954560909313","本物の純粋と純愛⚪️ 7/10(日)『プレアリープ vol.7』@下北沢ERA ⚪️7/16(土) 「2022 TOKYO アイドル博LIVE！」@お台場⚪️7/18(月)『SOMEN 二杯目』大塚Hearts+",""
"クレイビット","詩星","くらら","しほ","くらら","clara_craveit","詩星くらら","244","977","","","1304678159875338241","しほ くらら  おやすみいただいてます☁*°",""
"クレイビット","","やよい","","やよい","yayoi_craveit","🌵やよいちゃん🌵","343","1218","","","1304681051667611648","🌼エレクトロスウィング系アイドルクレイビットやよいちゃん🌼 @Craveit_staff 🌼 🌵#おっかなライター 各ライブにて販売中🌵 日曜深夜調布FMにてラジオやってるよ📻 @halfnosanjyou 📻",""
"グレーテルは大人にならない","猫田","ナツメ","ねこた","なつめ","Natsume_N_","猫田 ナツメ","3076","42913","","","937123824","グレーテルは大人にならない(@gretel_official) | みどり色 | 作詞担当 | ex-染脳ミーム | 楽しく生きて散り。| お仕事DMにて宜しくお願いします。",""
"グレーテルは大人にならない","めりの","かのん","めりの","かのん","kanon_merino","めりの かのん🦋グレーテルは大人にならない","1291","19605","","","3163506536","グレーテルは大人にならない🥀(@gretel_official)の 水色｜セルフにつき主に運営業務担当｜歌ってみた｜ #グレない #のんちゃんず #めりのうた",""
"くれよんちゅ〜どく","星宮","みう","ほしみや","みう","Crachu_miu","星宮みう【くれちゅ〜】","2276","8112","","","1383736334909538304","くれよんちゅ〜どく赤色担当˚*.꒰ @Crachu_info ꒱.*˚ あざといみうちゅ🐶❤️‍🩹お仕事依頼はこちら▶︎crayonchudoku@gmail.com",""
"くれよんちゅ～どく","花音","ここ","かのん","ここ","Crachu_coco","花音 ここ【くれちゅ〜】8/18単独公演","4686","25570","","","1379342198622150656","@Crachu_info 無敵ぴんく🐰🌷 愛知県からきたちっちゃな丸顔リーダー。【9/9(金)花音ここ生誕祭💓】お仕事依頼☞crayonchudoku@gmail.com",""
"くれよんちゅ～どく","青猫","くれは","あおね","くれは","Crachu_kureha","青猫くれは 【くれちゅ〜】単独8/18","2787","5468","","","1379661211151724547","・・・🦋𝔅𝕷𝖀𝕰🦋〖@crachu_info 〗🐈‍⬛🌐・・・セクマイあいどる𓈒𓂂⋆͛📢⋆19さい最年少です、👶🏻🍼📧お仕事依頼▷crayonchudoku@gmail.com",""
"くれよんちゅ～どく","愛上","ありさ","あいかみ","ありさ","Crachu_arisa","愛上 ありさ 【くれちゅ〜】8/18単独公演","970","1989","","","1443172430692827138","くれよんちゅ〜どく (@Crachu_info) 紫色担当 愛上(あいかみ)ありさです🐩💜",""
"くれよんちゅ～どく","白坂","りこ","しろさか","りこ","Crachu_riko","白坂 りこ【くれちゅ〜】","1872","6270","","","1443262410043789312","くれよんちゅ〜どく 白色担当大天使♡【@Crachu_info】 今日から りこのトリコ❕❕❕りこちゃんズ🐻🤍 ♡8/18単独公演♡",""
"クロスノエシス","","LAKE","","れいく","CRNS_LAKE","LAKE","3025","3917","","","1132968338588442624","▷クロスノエシス(＠CROSSNOESIS )みずうみちゃん",""
"クロスノエシス","","MAI","","まい","CRNS_MAI","MAI","2728","1801","","","1231216669168549889","犬派　@CROSSNOESIS",""
"クロスノエシス","","RISA","","りさ","CRNS_RISA","RISA","2602","5260","","","1231251832925589504","クロスノエシス(@CROSSNOESIS)新メンバー募集中です🐟🍺🥁https://t.co/DmhR6g3ppU",""
"クロスノエシス","","AMEBA","","あめば","CRNS_AMEBA","AMEBA","7167","7741","","","794400492331765761","クロスノエシス @CROSSNOESIS https://t.co/8p76xdskLd ブログ水曜日 https://t.co/7FjvMkeHUa 🐙",""
"クロスノエシス","","FLAME","","ふれいむ","CRNS_FLAME","FLAME","5902","8771","","","811547592978931712","クロスノエシス▸▸▸@CROSSNOESIS https://t.co/g4tdUV5Urf",""
"クロワッサン","","あいこ","","あいこ","aiko_croissant","🥐あいこ🥐","270","1102","","","1276853675734888448","越谷ご当地アイドル クロワッサン/岩北産業/カラー：白/クロワッサン保護者、広報担当(自称)/生粋のオタク/身長：160cm/like：ポケモン、キティちゃん、ダンス、ゲーム、洋服、動物/showroom配信：土曜日担当",""
"クロワッサン","","さーやん","","さーやん","dNB7UVHUKSDojGs","クロワッサン　さーやん","209","847","","","1388509599083364353","越谷ご当地アイドルさーやんです。 担当カラーは紫です。小学4年生です。 応援よろしくお願いいたします！ 今ハマっているもの→ポケモン、すみっこぐらし、Switchのマイクラ お写真綺麗に撮って頂いたもの使わせてもらっています😊 Twitter…母始めたばかりで苦戦中😂 🎉お誕生日🎉12月18日 (母管理)",""
"クロワッサン","","さき","","さき","saki_rie_","さき","73","78","","","1511282772739969031","",""
"クロワッサン","","音音","","ねね","HRkeTBBV9odl8Kd","音音💙","351","1013","","","975725734302859265","越谷ご当地アイドルクロワッサン🥐青担当，音音（ねね）です！ 好きな食べ物 甘いもの 誕生日 8／12 好きな動物 いっぬ♥️♥️ 愛犬 りぼん メンバー他５人と活動中！！ TikTok→音音（ねね） Twitter300人ありがとう！！",""
"クロワッサン","","千羽","","ちはや","SI9SEClyLPQJlUx","🍒Chihaya🍒","395","829","","","989416145596776448","クロワッサン(@croissantkreuz)❤️担当の千羽(ちはや）です♡𝕝𝕟𝕤𝕥𝕒𝕘𝕣𝕒𝕞➭https://t.co/FUlsl5tSpx",""
"クロワッサン","","風々","","ふうふう","M2JvxKnZLMxNXoW","風々","559","1681","","","995192901016535040","越谷ご当地アイドル『クロワッサン』のフウフウです 担当カラーはピンク  小学6年生です マグロ🐟️が大好き💕 自作の『マグロちゃん』 クロワッサンの衣装にもつけてます～ よろしくお願いします プロフィール写真は とっていただいた写真お借りしました ありがとうございますm(_ _)m 保護者管理",""
"こっちむいてダーリン","山下","莉愛","やました","りあ","DP_YAMARIA","山下莉愛","12043","3624","","","1189106293551685632","こっちむいてダーリンの山下莉愛です💜 山下姫奈の妹🐻 CHEERZ→ https://t.co/LUKPu5Dtsv ※事務所管理アカウント",""
"こっちむいてダーリン","広瀬","じゅり","ひろせ","じゅり","DP_JYURI","広瀬じゅり","11958","2720","","","1281855824218869761","🎀こっちむいてダーリンの広瀬じゅりです💚 ダンスが大すき🤩小学4年生🍓10才🍛💚 ※事務所管理アカウント",""
"こっちむいてダーリン","琉桜","ゆい","みらい","ゆい","DP_MIRAIYUI","琉桜ゆい","7888","3793","","","1293039160685551618","こっちむいてダーリンの琉桜ゆいです💗 歌やダンスが大好きです🎀 ※事務所管理アカウントです❕",""
"コノサキモ隣ニ","夜代","ねおん","やしろ","ねおん","Tonarini_neon","夜代ねおん🐻‍❄️🧊","2116","6012","","","1160926762852868096","ｺﾉｻｷﾓ隣ﾆ (@Konosakimo_info)青💙豊満ボディ👙❤︎作詞とデザインしてます🎨🇯🇵×🇨🇳ハーフ 名前の由来はネオンテトラです𓆡相互垢( @neonnoesa )",""
"コノサキモ隣ニ","椎名","ゆか","しいな","ゆか","Tonarini_yuka","椎名ゆか🦊🍔","425","543","","","1517442849612386304","コノサキモ隣ニ꒰ @Konosakimo_info ꒱ オレンジ🧡2022.4.29加入~ あいどる初心者🔰ライブ撮影可📸",""
"コノサキモ隣ニ","由良","ももな","ゆら","ももな","Tonarini_momona","由良ももな😈🍑7/2新宿MARZ","372","1183","","","1517443559078916096","コノサキモ隣ニ @Konosakimo_info みらくるぱーぷる💜😈 きみのこころに触れられる小悪魔あいどるになりたい💭おとめ座AB型 声と背と女子力とついんてーるの位置が高め設定❣️博多弁が第一言語🤍 #コノサキノ予定 でライブ予定🥰 ライブ中の #撮影可能 です！",""
"コノサキモ隣ニ","芝姫","しゃおりん","しばひめ","しゃおりん","Tonarini_shao","芝姫しゃおりん🧸🍒","1649","1541","","","949513089321353216","あいどる界のNo.1コスプレイヤーに しゃお は なる！ 赤色担当❤️@Konosakimo_info ~コノサキモ隣ニ~水日祝以外のライブはおやすみの美少女戦士🥀sorryライブだけで会える王道アイドルちゃん",""
"これでもアイドル","盧","曉恩","ろ","ぎょうおん","gyoon_krdr","ぎょうおん@これドル🐹🍦","745","12003","","","1054391317797597185","#これでもアイドル 略して #これドル 、🇭🇰 #香港 からの盧 曉恩 ❤️深川舞子/デブアイドル/赤/ガリガリ君/クァドリンガル/🐹🍦ロコちゃん大量募集➡️仕事依頼は公式→@KRDR_info /koredoru.krdr@gmail.comまで",""
"これでもアイドル","ひなた","甘味","ひなた","あまみ","amami_krdr","🧡ひなた甘味 @これドル","438","2924","","","789465191406641152","アイドルユニット ♥︎︎ これでもアイドル",""
"こんぱす。Compass","椎野","ろく ","しいの","ろく","ccc_roku","椎野ろく🐯こんぱす。Compass","304","1445","","","1443891279197212675","微分積分椎野ろく❤️‍🔥 福岡のガールズユニットこんぱす。(@ccc_project2) 赤色担当 ∮ アイドル ∮ 兵庫県出身 ∮ しょーるーむ週1回 ∮ star warsが好きです ∮ くるーず〜CRUiSE!妹ユニット",""
"こんぱす。Compass","華山","じゅりあ","はなやま","じゅりあ","cf_jyuria","華山じゅりあ🧭こんぱす。Compass","286","1478","","","1443896012452421639","くるーず〜CRUiSE! 妹ユニット ⚓︎ こんぱす。compass 熊本県出身｜8月28日生まれ｜髪短い・青色担当🧭💙アイドルとメイドさんがすき୨୧",""
"こんぱす。Compass","近藤","美舞","こんどう","みそら","cf_misora","💜近藤美舞💙 こんぱす。Compass🧭","359","1233","","","1453192449652760582","くるーず〜CRUiSE!妹ユニット『こんぱす。Compass』水色担当だけど紫が大好きです💜⚓︎中学3年生⚓︎14歳⚓︎ 2月23日より こんぱす。compass🧭に改名 #こんぱす。でハッシュタグつけてください！",""
"こんぱす。Compass","有坂","ゆめ","ありさか","ゆめ","ccc_pyume","有坂ゆめ🧭こんぱす。Compass","343","852","","","1455116978524356608","くるーず〜CRUiSE!妹ユニット『こんぱす。』@ccc_project2 オレンジ担当🧡￤中学3年生15歳￤ハンギョドンが大好きなちっちゃいのです🐟♡￤TikTokはじめました❕↓↓↓",""
"こんぱす。Compass","朝森","なおこ","あさもり","なおこ","naoko_compass","朝森なおこ(こんぱす。Compass)","183","570","","","1502160332865032194","くるーず〜CRUiSE! 妹ユニット ⚓︎ since 2022.2.23 🧭緑色担当💚/身長高めの人/👶4月2日/少年漫画が好き/ 料理/ケーキ🍰/成長を見守っててください✌️",""
